img_path,prediction,output,embedding,fitness
visualization/mutag/population_sso/graph_61.png,1,"[1.042819167196285e-05, 0.9999896287918091]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.13869738578796387
visualization/mutag/population_sso/graph_62.png,1,"[0.0005599692231044173, 0.9994400143623352]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.999, 0.0004, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0001, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.13978374004364014
visualization/mutag/population_sso/graph_63.png,1,"[0.004221769515424967, 0.9957782030105591]","[0.0001, 0.0005, 0.0, 0.0, 0.0013, 0.0018, 0.0001, 0.9382, 0.0164, 0.0066, 0.0, 0.0005, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0006, 0.0, 0.0032, 0.0, 0.0116, 0.0, 0.001, 0.0174, 0.0, 0.0, 0.0002, 0.0004, 0.0, 0.0, 0.0]",0.14052782952785492
visualization/mutag/population_sso/graph_64.png,1,"[0.0004276497638784349, 0.9995723366737366]","[0.0, 0.0001, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.9992, 0.0003, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14233484864234924
visualization/mutag/population_sso/graph_65.png,1,"[5.7844838011078537e-05, 0.9999421834945679]","[0.0031, 0.2081, 0.0001, 0.0, 0.0031, 0.5194, 0.0, 0.1862, 0.0069, 0.0029, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0001, 0.0, 0.0013, 0.0, 0.0277, 0.0, 0.0016, 0.0313, 0.0, 0.0001, 0.0004, 0.0008, 0.0, 0.0066, 0.0]",0.14283478260040283
visualization/mutag/population_sso/graph_66.png,1,"[1.978000682356651e-06, 0.9999979734420776]","[0.0016, 0.0909, 0.0001, 0.0, 0.0147, 0.1075, 0.0, 0.5598, 0.008, 0.0015, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0005, 0.0, 0.0, 0.0008, 0.0, 0.0568, 0.0, 0.0115, 0.137, 0.0, 0.0006, 0.0027, 0.0035, 0.0, 0.0023, 0.0]",0.14608685672283173
visualization/mutag/population_sso/graph_67.png,1,"[0.0002902261330746114, 0.9997097849845886]","[0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.9846, 0.0027, 0.0021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012, 0.0, 0.0056, 0.0, 0.0001, 0.0035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14959947764873505
visualization/mutag/population_sso/graph_68.png,1,"[0.000849395350087434, 0.9991506338119507]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9986, 0.0001, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0005, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.15016824007034302
visualization/mutag/population_sso/graph_69.png,1,"[2.2465030724561075e-07, 0.9999997615814209]","[0.0, 0.0007, 0.0, 0.0, 0.0143, 0.0015, 0.0, 0.4226, 0.0027, 0.0007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0006, 0.0, 0.1776, 0.0, 0.0109, 0.3649, 0.0, 0.0001, 0.0009, 0.0023, 0.0, 0.0, 0.0]",0.153543621301651
visualization/mutag/population_sso/graph_70.png,1,"[0.0024825625587254763, 0.997517466545105]","[0.0015, 0.0452, 0.0001, 0.0, 0.0104, 0.091, 0.0003, 0.6129, 0.0894, 0.013, 0.0, 0.0013, 0.0, 0.0, 0.0, 0.0, 0.0005, 0.0013, 0.0, 0.0013, 0.0001, 0.0658, 0.0, 0.0069, 0.0511, 0.0, 0.0003, 0.0014, 0.0033, 0.0, 0.0027, 0.0]",0.15373170375823975
visualization/mutag/population_sso/graph_71.png,1,"[5.0985523557756096e-05, 0.9999489784240723]","[0.0, 0.0004, 0.0, 0.0, 0.0044, 0.0036, 0.0, 0.2822, 0.0002, 0.0006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0038, 0.0, 0.6061, 0.0, 0.0014, 0.097, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0001, 0.0001]",0.154469296336174
visualization/mutag/population_sso/graph_72.png,1,"[2.5812867079366697e-06, 0.9999973773956299]","[0.0, 0.0, 0.0, 0.0, 0.0004, 0.0001, 0.0, 0.9689, 0.0001, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.024, 0.0, 0.0002, 0.0053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.15601307153701782
visualization/mutag/population_sso/graph_73.png,1,"[9.359967521049839e-07, 0.9999990463256836]","[0.0, 0.0004, 0.0, 0.0, 0.0004, 0.0004, 0.0, 0.9968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005, 0.0, 0.0004, 0.0008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0]",0.15754488110542297
visualization/mutag/population_sso/graph_74.png,1,"[5.718786269426346e-05, 0.9999427795410156]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9991, 0.0005, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1581210494041443
visualization/mutag/population_sso/graph_75.png,1,"[0.00018933899991679937, 0.9998106360435486]","[0.0, 0.0005, 0.0, 0.0, 0.0001, 0.0004, 0.0, 0.9981, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0001, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0]",0.15858864784240723
visualization/mutag/population_sso/graph_76.png,1,"[0.002772355917841196, 0.9972276091575623]","[0.0, 0.0, 0.0, 0.0, 0.0001, 0.0001, 0.0, 0.997, 0.0001, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006, 0.0, 0.0014, 0.0, 0.0001, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.16304802894592285
visualization/mutag/population_sso/graph_77.png,1,"[2.6390691346023232e-05, 0.9999736547470093]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.16370238363742828
visualization/mutag/population_sso/graph_78.png,1,"[2.126040953953634e-06, 0.9999978542327881]","[0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.9956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0028, 0.0, 0.0002, 0.0012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1640419214963913
visualization/mutag/population_sso/graph_79.png,1,"[5.184271685720887e-06, 0.9999948740005493]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9998, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.16720400750637054
visualization/mutag/population_sso/graph_80.png,1,"[0.0006383187719620764, 0.9993616938591003]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9997, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.16956114768981934
visualization/mutag/population_sso/graph_81.png,1,"[2.387919948887429e-06, 0.999997615814209]","[0.0002, 0.0066, 0.0, 0.0, 0.0037, 0.0025, 0.0, 0.965, 0.0012, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0029, 0.0, 0.0044, 0.0115, 0.0, 0.0002, 0.0007, 0.0005, 0.0, 0.0003, 0.0]",0.17223964631557465
visualization/mutag/population_sso/graph_82.png,1,"[0.018228521570563316, 0.9817714691162109]","[0.0004, 0.0016, 0.0, 0.0, 0.004, 0.0082, 0.0002, 0.8776, 0.0031, 0.0047, 0.0, 0.0003, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0002, 0.0, 0.0093, 0.0, 0.0653, 0.0, 0.0023, 0.0201, 0.0, 0.0, 0.0, 0.0005, 0.0, 0.0015, 0.0004]",0.1725597083568573
visualization/mutag/population_sso/graph_83.png,1,"[0.0296473391354084, 0.9703527092933655]","[0.0034, 0.0961, 0.0001, 0.0, 0.0014, 0.243, 0.0014, 0.524, 0.0476, 0.0232, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0048, 0.0, 0.0059, 0.0, 0.0163, 0.0, 0.0008, 0.0166, 0.0, 0.0001, 0.0002, 0.0004, 0.0, 0.0067, 0.0]",0.1742459088563919
visualization/mutag/population_sso/graph_84.png,1,"[0.002510233549401164, 0.9974898099899292]","[0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.9939, 0.0032, 0.0012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0005, 0.0, 0.0, 0.0006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.175246924161911
visualization/mutag/population_sso/graph_85.png,1,"[1.1813682476713439e-06, 0.9999988079071045]","[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.8704, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.1087, 0.0, 0.0004, 0.0182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1773945838212967
visualization/mutag/population_sso/graph_86.png,1,"[2.1438972908072174e-06, 0.9999978542327881]","[0.0022, 0.1542, 0.0002, 0.0, 0.0258, 0.1181, 0.0, 0.177, 0.0192, 0.0031, 0.0, 0.0002, 0.0, 0.0, 0.0001, 0.0, 0.002, 0.0, 0.0, 0.0007, 0.0002, 0.1053, 0.0001, 0.0362, 0.3147, 0.0002, 0.0041, 0.02, 0.0151, 0.0, 0.0012, 0.0]",0.17788690328598022
visualization/mutag/population_sso/graph_87.png,1,"[0.000332661991706118, 0.9996674060821533]","[0.0015, 0.0187, 0.0001, 0.0, 0.0242, 0.0539, 0.0002, 0.4489, 0.001, 0.0009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005, 0.0002, 0.0, 0.0042, 0.0, 0.2534, 0.0, 0.0246, 0.1588, 0.0, 0.0003, 0.0009, 0.0048, 0.0, 0.0029, 0.0001]",0.18142995238304138
visualization/mutag/population_sso/graph_88.png,1,"[0.008550343103706837, 0.9914496541023254]","[0.0012, 0.02, 0.0001, 0.0, 0.022, 0.0479, 0.0013, 0.4015, 0.0116, 0.0088, 0.0, 0.0041, 0.0, 0.0001, 0.0, 0.0, 0.0004, 0.0016, 0.0, 0.0087, 0.0, 0.3038, 0.0, 0.0079, 0.1525, 0.0, 0.0002, 0.0006, 0.0024, 0.0001, 0.0031, 0.0002]",0.18238696455955505
visualization/mutag/population_sso/graph_89.png,1,"[0.0028720484115183353, 0.9971279501914978]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.991, 0.0046, 0.0031, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0002, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.18349246680736542
visualization/mutag/population_sso/graph_90.png,1,"[0.019020000472664833, 0.9809799790382385]","[0.0022, 0.0659, 0.0002, 0.0, 0.0077, 0.2444, 0.0043, 0.3718, 0.0947, 0.0221, 0.0, 0.0046, 0.0, 0.0, 0.0, 0.0, 0.0008, 0.0109, 0.0, 0.002, 0.0001, 0.0948, 0.0, 0.0048, 0.0614, 0.0, 0.0003, 0.0014, 0.0038, 0.0001, 0.0016, 0.0]",0.18380045890808105
visualization/mutag/population_sso/graph_91.png,1,"[0.0001861861819634214, 0.9998138546943665]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.18580178916454315
visualization/mutag/population_sso/graph_92.png,1,"[0.0008056812803260982, 0.999194324016571]","[0.0001, 0.0004, 0.0, 0.0, 0.0017, 0.0058, 0.0, 0.4216, 0.0005, 0.0027, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0135, 0.0, 0.5168, 0.0, 0.0004, 0.035, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0001, 0.001]",0.18721354007720947
visualization/mutag/population_sso/graph_93.png,1,"[0.00022449811513070017, 0.9997754693031311]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1874232292175293
visualization/mutag/population_sso/graph_94.png,1,"[1.3101979448038037e-06, 0.9999986886978149]","[0.0014, 0.0647, 0.0001, 0.0, 0.0169, 0.0387, 0.0, 0.788, 0.0023, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0002, 0.0, 0.0178, 0.0, 0.0099, 0.0523, 0.0, 0.0005, 0.0017, 0.0016, 0.0, 0.0031, 0.0]",0.1881275475025177
visualization/mutag/population_sso/graph_95.png,1,"[3.398347985239525e-07, 0.9999996423721313]","[0.0, 0.0001, 0.0, 0.0, 0.0117, 0.0005, 0.0, 0.0241, 0.0001, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0004, 0.0, 0.5711, 0.0, 0.0081, 0.3821, 0.0, 0.0, 0.0002, 0.0015, 0.0, 0.0, 0.0]",0.1887296587228775
visualization/mutag/population_sso/graph_96.png,1,"[0.003063058480620384, 0.9969369173049927]","[0.0004, 0.0135, 0.0, 0.0, 0.0008, 0.0271, 0.0, 0.7546, 0.1887, 0.0068, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0003, 0.0, 0.0, 0.0, 0.0026, 0.0, 0.0005, 0.0032, 0.0, 0.0001, 0.0004, 0.0004, 0.0, 0.0002, 0.0]",0.18883737921714783
visualization/mutag/population_sso/graph_97.png,1,"[0.002473008818924427, 0.9975269436836243]","[0.0007, 0.0089, 0.0, 0.0, 0.0142, 0.0866, 0.0002, 0.0419, 0.0003, 0.0015, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0001, 0.0, 0.0032, 0.0, 0.6545, 0.0, 0.0056, 0.1775, 0.0, 0.0, 0.0002, 0.0023, 0.0, 0.001, 0.0002]",0.18939091265201569
visualization/mutag/population_sso/graph_98.png,1,"[7.202333654277027e-05, 0.9999279975891113]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9973, 0.0011, 0.0006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0004, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1902124136686325
visualization/mutag/population_sso/graph_99.png,1,"[0.0009232571464963257, 0.9990767240524292]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9987, 0.0001, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0005, 0.0, 0.0, 0.0002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.19292588531970978
visualization/mutag/population_sso/graph_100.png,1,"[0.04652181640267372, 0.953478217124939]","[0.0013, 0.0314, 0.0001, 0.0, 0.0009, 0.0526, 0.0015, 0.7044, 0.0557, 0.0459, 0.0, 0.0674, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0022, 0.0, 0.0072, 0.0, 0.0171, 0.0, 0.0004, 0.01, 0.0, 0.0001, 0.0002, 0.0002, 0.0, 0.0015, 0.0001]",0.19308419525623322
visualization/mutag/population_sso/graph_101.png,1,"[1.7028658305662248e-07, 0.9999998807907104]","[0.0011, 0.0254, 0.0, 0.0, 0.0132, 0.1378, 0.0, 0.1114, 0.0001, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0012, 0.0, 0.5132, 0.0, 0.0062, 0.1824, 0.0, 0.0, 0.0001, 0.0012, 0.0, 0.0066, 0.0]",0.1982196867465973
visualization/mutag/population_sso/graph_102.png,1,"[3.228999290172396e-08, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0015, 0.0, 0.0, 0.9344, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0377, 0.0, 0.0012, 0.0247, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0]",0.20026618242263794
visualization/mutag/population_sso/graph_103.png,1,"[4.908965365757467e-06, 0.9999951124191284]","[0.0, 0.0, 0.0, 0.0, 0.0011, 0.0, 0.0, 0.6298, 0.0005, 0.0007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0042, 0.0, 0.2931, 0.0, 0.0004, 0.0701, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0]",0.20031312108039856
visualization/mutag/population_sso/graph_104.png,1,"[0.005002445541322231, 0.994997501373291]","[0.0001, 0.0006, 0.0, 0.0, 0.0067, 0.0067, 0.0001, 0.2126, 0.001, 0.0027, 0.0, 0.0007, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0086, 0.0, 0.6498, 0.0, 0.0022, 0.1064, 0.0, 0.0, 0.0, 0.0007, 0.0, 0.0002, 0.0007]",0.20073917508125305
visualization/mutag/population_sso/graph_105.png,1,"[5.815900658490136e-05, 0.9999418258666992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9988, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0006, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.20137067139148712
visualization/mutag/population_sso/graph_106.png,1,"[0.03357406333088875, 0.9664259552955627]","[0.0017, 0.046, 0.0001, 0.0, 0.002, 0.1633, 0.0028, 0.5799, 0.1174, 0.0275, 0.0, 0.0072, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0143, 0.0, 0.002, 0.0, 0.0203, 0.0, 0.0011, 0.0107, 0.0, 0.0001, 0.0003, 0.0007, 0.0001, 0.0022, 0.0]",0.20406019687652588
visualization/mutag/population_sso/graph_107.png,1,"[2.5960448510886636e-06, 0.9999973773956299]","[0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.9915, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005, 0.0, 0.0069, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.20525319874286652
visualization/mutag/population_sso/graph_108.png,1,"[4.940295639244141e-08, 1.0]","[0.0008, 0.0258, 0.0, 0.0, 0.0557, 0.0477, 0.0, 0.1137, 0.0001, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003, 0.0, 0.0, 0.0007, 0.0, 0.3206, 0.0, 0.0492, 0.3749, 0.0, 0.0002, 0.0012, 0.006, 0.0, 0.0027, 0.0]",0.20766378939151764
visualization/mutag/population_sso/graph_109.png,1,"[8.684209262810327e-08, 0.9999998807907104]","[0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.9933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002, 0.0, 0.0044, 0.0, 0.0001, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.208082377910614
visualization/mutag/population_sso/graph_110.png,1,"[0.02647448517382145, 0.9735254645347595]","[0.0002, 0.0027, 0.0, 0.0, 0.0001, 0.0119, 0.0001, 0.8907, 0.0516, 0.0285, 0.0, 0.0054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0057, 0.0, 0.0017, 0.0, 0.0, 0.0007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007, 0.0]",0.20930805802345276
visualization/mutag/population_sso/graph_111.png,1,"[0.00010839795868378133, 0.9998916387557983]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9917, 0.0021, 0.0025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013, 0.0, 0.0017, 0.0, 0.0, 0.0006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2093765139579773
visualization/mutag/population_sso/graph_112.png,1,"[0.10597116500139236, 0.8940288424491882]","[0.005, 0.1512, 0.0003, 0.0, 0.001, 0.3326, 0.0013, 0.4197, 0.043, 0.0149, 0.0, 0.0014, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0081, 0.0, 0.0034, 0.0, 0.0036, 0.0, 0.0005, 0.0046, 0.0, 0.0001, 0.0002, 0.0003, 0.0, 0.0086, 0.0]",0.21074047684669495
visualization/mutag/population_sso/graph_113.png,1,"[0.00143002113327384, 0.9985699653625488]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9726, 0.0055, 0.0106, 0.0, 0.0007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0042, 0.0, 0.0053, 0.0, 0.0, 0.0011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2111697793006897
visualization/mutag/population_sso/graph_114.png,1,"[0.004241359420120716, 0.995758593082428]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.9776, 0.0132, 0.0073, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014, 0.0, 0.0002, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.21222373843193054
visualization/mutag/population_sso/graph_115.png,1,"[0.0007761516608297825, 0.9992238283157349]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9991, 0.0004, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2124946415424347
visualization/mutag/population_sso/graph_116.png,1,"[0.0005975267267785966, 0.9994025230407715]","[0.0033, 0.0475, 0.0001, 0.0, 0.05, 0.1453, 0.001, 0.2673, 0.0008, 0.0007, 0.0, 0.0004, 0.0, 0.0001, 0.0001, 0.0, 0.0012, 0.0008, 0.0, 0.0016, 0.0001, 0.1926, 0.0, 0.0467, 0.2223, 0.0, 0.0008, 0.0031, 0.0092, 0.0, 0.0047, 0.0001]",0.2160359025001526
visualization/mutag/population_sso/graph_117.png,1,"[0.00014422988169826567, 0.9998557567596436]","[0.0074, 0.1668, 0.0003, 0.0, 0.0214, 0.4871, 0.0002, 0.0477, 0.0005, 0.0004, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0009, 0.0003, 0.0, 0.0014, 0.0001, 0.13, 0.0, 0.0185, 0.0916, 0.0, 0.0005, 0.0019, 0.0056, 0.0, 0.0174, 0.0001]",0.21667632460594177
visualization/mutag/population_sso/graph_118.png,1,"[4.2850653699133545e-05, 0.9999572038650513]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9998, 0.0001, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.21681594848632812
visualization/mutag/population_sso/graph_119.png,1,"[4.0005732060421906e-09, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0026, 0.0, 0.0, 0.9342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0274, 0.0, 0.0044, 0.0311, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0]",0.2203940600156784
visualization/mutag/population_sso/graph_120.png,1,"[0.0004848687385674566, 0.999515175819397]","[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.8949, 0.0002, 0.0006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0032, 0.0, 0.0743, 0.0, 0.0005, 0.0251, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0]",0.22060048580169678
visualization/mutag/population_sso/graph_121.png,1,"[0.006022348999977112, 0.9939776659011841]","[0.007, 0.1599, 0.0003, 0.0, 0.023, 0.399, 0.008, 0.0803, 0.0227, 0.0037, 0.0, 0.0077, 0.0, 0.0001, 0.0001, 0.0, 0.0012, 0.0199, 0.0, 0.0008, 0.0001, 0.1325, 0.0, 0.0113, 0.1065, 0.0001, 0.0006, 0.0024, 0.006, 0.0001, 0.0068, 0.0]",0.2213248908519745
